"MLE","NBE","MCMC"
0.0234967103505157,0.0174515265971422,0.0318492508044907
0.0272448622606495,0.0270980726927519,0.0359181858233611
0.0260266894488603,0.0228547975420952,0.0347594752735855
0.0180307684638079,0.0117287035100162,0.0255261940267257
0.497026835752805,0.407134875655174,0.455843503512962
0.0169718484057181,0.0103105963207781,0.0245270463102762
0.0165070720575937,0.0152587834745646,0.0242190892222007
0.00134178615126826,9.36344193291916e-08,0.00351601912932567
0.00321159599774444,7.33532287995331e-05,0.0064672107242502
0.00911764482790416,0.00717602111399174,0.0145724029749212
0.00234003425369247,4.95447000048443e-06,0.00469128714318582
0.00161996041497013,6.47861824631946e-07,0.00388980403924319
0.0403051475234829,0.0250233942642808,0.05113190868662
0.00667306016492966,0.00106455985223874,0.0110018927923538
0.0087466565290311,0.00316150858998299,0.0141741672543696
1.25246974859004,1.19995146989822,1.03639491642981
0.000207286495637019,1.43237088689982e-18,0.000939450831749381
0.0131466826687475,0.00781745044514537,0.0200579470956203
0.00756436619450762,0.00202898198040202,0.0124260001844209
0.044534940506058,0.0386261828243732,0.0530806255067176
0.0006608998606302,1.20661117208876e-09,0.00224227753627989
0.00338591755626913,2.48030364673468e-05,0.00698075791848325
0.0258415015016817,0.0246788756921887,0.033867637432234
1.19561278023991,1.14817941188812,0.996709499500328
2.02820393588485,1.81474822759628,1.54045924197998
0.00434401344573248,0.000204604300961364,0.00791662873776391
1.07897952610046e-09,0,1.46566376813508e-06
0.00844036528350247,0.00252180546522141,0.0129057613925359
0.0748247220286673,0.0526192896068096,0.0849840124090128
0.0101334643574281,0.00220163865014911,0.015587242346018
0.00299185572631028,3.99029222535319e-05,0.0064151466873553
0.709809159287956,0.613119006156921,0.628443003471276
0.00158912871406568,8.91848259243488e-07,0.00364349060760801
0.202480550441427,0.168462291359901,0.205955912180905
0.101737387706109,0.0697613619267941,0.112582732426318
0.00515899806573602,0.000402697754907422,0.00877384571289774
0.0277337338377432,0.0157195250503719,0.0380817279351357
0.00811915710977523,0.000692741945385933,0.0131987302782019
0.00797836291218972,0.00180037767859176,0.0126781097869533
